d_sample,gauss_sigma,stack,cell,n_steps,n_lstm_layers,n_lstm_units_1,n_lstm_units_2,activation_output_layer,n_epochs,optimizer,lr,metric,num_repeat,d_t,theory_model,loss_funcs,lambda_mse,lambda_soc,feature_indices,feature_range_cur_low,feature_range_cur_high,feature_range_charge_low,feature_range_charge_high,feature_range_volt_low,feature_range_volt_high,boundary_cur_low,boundary_cur_high,boundary_charge_low,boundary_charge_high,boundary_voltage_low,boundary_voltage_high,seed,experiment_name,method,input_features,model_save_path,results_path,n_features,use_case_1_rmse,use_case_1_mae,use_case_2_rmse,use_case_2_mae,use_case_3_rmse,use_case_3_mae,avg_rmse,avg_mae,results_folder
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,pretrain,['current'],../../../models/experiments/all_but_loss_params_config/20240510111201/model,../../../models/experiments/all_but_loss_params_config/20240510111201/results,1,23.54946772950692,22.577536374410005,29.460010371308,26.20634697637253,28.729316280990577,28.02747076630593,27.246264793935165,25.603784705696153,../models/experiments/all_but_loss_params_config/20240510111201
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510053909/model,../../../models/experiments/all_but_loss_params_config/20240510053909/results,1,6.063614550367043,5.99214124298097,7.296359822998,6.5404097230973015,7.496110807286017,5.39866148829459,6.9520283935503535,5.977070818124287,../models/experiments/all_but_loss_params_config/20240510053909
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510094752/model,../../../models/experiments/all_but_loss_params_config/20240510094752/results,1,24.223038787076618,23.08291112391155,29.286293059718172,25.940429144828574,22.85074376315614,19.359312806129548,25.453358536650313,22.794217691623228,../models/experiments/all_but_loss_params_config/20240510094752
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,pretrain,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510013552/model,../../../models/experiments/all_but_loss_params_config/20240510013552/results,2,27.494385742914783,27.297040730794283,19.504360730861528,18.19377794634912,6.101048768872152,5.085278706550606,17.69993174754949,16.858699127898003,../models/experiments/all_but_loss_params_config/20240510013552
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510065734/model,../../../models/experiments/all_but_loss_params_config/20240510065734/results,2,3.8119240825540595,2.982310105641665,12.771164871605766,11.02490373365338,43.80144551197684,43.11484640717508,20.128178155378887,19.040686748823376,../models/experiments/all_but_loss_params_config/20240510065734
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510113411/model,../../../models/experiments/all_but_loss_params_config/20240510113411/results,3,9.049970324842146,8.95594085820522,13.993968221053944,12.049987831115773,8.520758032008908,8.216229454278938,10.521565525968333,9.740719381199979,../models/experiments/all_but_loss_params_config/20240510113411
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,architecture,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510132643/model,../../../models/experiments/all_but_loss_params_config/20240510132643/results,2,25.45717231719715,25.10339271036785,18.0000597560048,16.239029070946483,5.4542261364376605,5.008658475875861,16.303819403213204,15.450360085730063,../models/experiments/all_but_loss_params_config/20240510132643
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510005421/model,../../../models/experiments/all_but_loss_params_config/20240510005421/results,3,16.157620197102492,13.582010951995912,10.714093484041769,10.048449340943408,24.71004163934176,21.228873820304866,17.193918440162008,14.953111371081397,../models/experiments/all_but_loss_params_config/20240510005421
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510040306/model,../../../models/experiments/all_but_loss_params_config/20240510040306/results,4,2.1119052913150327,1.4126765302023692,9.544500859609936,8.87463773481306,11.46909928058341,11.18829688310624,7.708501810502793,7.15853704937389,../models/experiments/all_but_loss_params_config/20240510040306
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510033225/model,../../../models/experiments/all_but_loss_params_config/20240510033225/results,2,24.796344768293643,24.586527139027925,15.51662590799884,13.45907400315808,14.002188051513151,9.217433236837524,18.105052909268544,15.75434479300784,../models/experiments/all_but_loss_params_config/20240510033225
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510032728/model,../../../models/experiments/all_but_loss_params_config/20240510032728/results,4,6.768657337290913,4.76931921641046,12.507657056535846,11.498799981148006,14.864735675822569,14.421562312841424,11.380350023216442,10.229893836799963,../models/experiments/all_but_loss_params_config/20240510032728
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510035536/model,../../../models/experiments/all_but_loss_params_config/20240510035536/results,4,15.294814465388733,15.181529790242527,10.186610760161521,9.6313857109316,14.295282825524696,11.46507563471795,13.25890268369165,12.092663711964024,../models/experiments/all_but_loss_params_config/20240510035536
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510140751/model,../../../models/experiments/all_but_loss_params_config/20240510140751/results,4,14.070482281568045,13.976126612345391,7.393448367235677,6.556117044879557,9.39741490361982,8.502883620262141,10.28711518414118,9.678375759162364,../models/experiments/all_but_loss_params_config/20240510140751
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510083549/model,../../../models/experiments/all_but_loss_params_config/20240510083549/results,4,1.7253310959696193,1.2179236920675127,5.310210852112473,4.459102007958184,15.96072009074525,14.113937823772437,7.665420679609114,6.596987841266045,../models/experiments/all_but_loss_params_config/20240510083549
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510094151/model,../../../models/experiments/all_but_loss_params_config/20240510094151/results,1,25.74760096109704,24.766578624725355,32.35640950464665,29.133498915395442,33.92118204492102,33.17062294363976,30.67506417022157,29.023566827920188,../models/experiments/all_but_loss_params_config/20240510094151
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510090309/model,../../../models/experiments/all_but_loss_params_config/20240510090309/results,1,2.401882160658991,1.7560246416548013,3.731342708659499,2.7441281361682024,5.018881347205143,4.574475895715321,3.717368738841211,3.024876224512775,../models/experiments/all_but_loss_params_config/20240510090309
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510142133/model,../../../models/experiments/all_but_loss_params_config/20240510142133/results,2,22.86315619452362,22.357757041931166,23.30380846495932,20.733946710401984,13.381757971051352,11.460295866727833,19.849574210178098,18.183999873020326,../models/experiments/all_but_loss_params_config/20240510142133
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510131937/model,../../../models/experiments/all_but_loss_params_config/20240510131937/results,3,17.570840442211836,17.445115039825453,10.54386558527325,9.239268365675395,16.536141517006005,14.793547003269204,14.883615848163695,13.82597680292335,../models/experiments/all_but_loss_params_config/20240510131937
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510080506/model,../../../models/experiments/all_but_loss_params_config/20240510080506/results,3,9.971797022169596,8.024947457631415,15.291299829238936,13.393785943062067,33.080118115050354,32.872697769403466,19.44773832215296,18.09714372336565,../models/experiments/all_but_loss_params_config/20240510080506
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,pretrain,['current'],../../../models/experiments/all_but_loss_params_config/20240510105941/model,../../../models/experiments/all_but_loss_params_config/20240510105941/results,1,25.68254880735822,24.752726505279554,31.889795678494412,28.679344361828235,25.64309024840407,24.154187946319585,27.738478244752233,25.86208627114246,../models/experiments/all_but_loss_params_config/20240510105941
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,architecture,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510040421/model,../../../models/experiments/all_but_loss_params_config/20240510040421/results,2,23.46516708562241,23.24075105794272,15.098008009536233,13.86368158894201,5.795826889332545,5.271741993427285,14.786333994830395,14.125391546770672,../models/experiments/all_but_loss_params_config/20240510040421
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510094406/model,../../../models/experiments/all_but_loss_params_config/20240510094406/results,1,23.850447687845186,22.856812586466482,29.6962116394343,26.44436791881441,24.955778214419603,22.479532899856576,26.167479180566364,23.92690446837916,../models/experiments/all_but_loss_params_config/20240510094406
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510040153/model,../../../models/experiments/all_but_loss_params_config/20240510040153/results,3,7.088484477805488,4.921585962931456,15.35659650233581,14.481029808290536,14.55735730085136,12.778319573402412,12.334146093664218,10.726978448208135,../models/experiments/all_but_loss_params_config/20240510040153
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,pretrain,['current'],../../../models/experiments/all_but_loss_params_config/20240510075500/model,../../../models/experiments/all_but_loss_params_config/20240510075500/results,1,7.477317529991452,6.767678883870462,16.27576642502821,14.040683964760087,43.824486073307035,42.598872094154366,22.5258566761089,21.135744980928305,../models/experiments/all_but_loss_params_config/20240510075500
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510100454/model,../../../models/experiments/all_but_loss_params_config/20240510100454/results,1,24.020569296009473,22.871298104604097,28.99352745210176,25.64007541718024,26.12327604493143,25.238411484956746,26.379124264347553,24.583261668913693,../models/experiments/all_but_loss_params_config/20240510100454
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,residual,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510092751/model,../../../models/experiments/all_but_loss_params_config/20240510092751/results,4,2.539781710442512,2.204301893014961,3.8073357778916614,2.8030243272564137,3.9327957168884535,3.4622833990120925,3.426637735074209,2.8232032064278223,../models/experiments/all_but_loss_params_config/20240510092751
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510033641/model,../../../models/experiments/all_but_loss_params_config/20240510033641/results,4,13.902996277556213,13.748207669576024,8.096955410287642,7.067404633183652,10.48244129023654,8.13553670287132,10.8274643260268,9.650383001876998,../models/experiments/all_but_loss_params_config/20240510033641
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510092925/model,../../../models/experiments/all_but_loss_params_config/20240510092925/results,1,2.3415338940662918,1.7924303889450668,3.777388486632188,2.782623570776674,4.575773742570208,4.019731994520921,3.5648987077562295,2.8649286514142207,../models/experiments/all_but_loss_params_config/20240510092925
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510045739/model,../../../models/experiments/all_but_loss_params_config/20240510045739/results,4,7.63629433568201,5.6272303517659354,12.638288289843434,11.409583668862615,33.30938636531968,32.73125102996827,17.861322996948374,16.589355016865607,../models/experiments/all_but_loss_params_config/20240510045739
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510044235/model,../../../models/experiments/all_but_loss_params_config/20240510044235/results,4,4.263639831567197,2.9620302073162206,12.359941291159618,11.653553627998587,27.28904931598724,24.530824332237252,14.63754347957135,13.048802722517353,../models/experiments/all_but_loss_params_config/20240510044235
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510121143/model,../../../models/experiments/all_but_loss_params_config/20240510121143/results,1,8.9007840426359,8.794081063404157,9.469908938349809,8.835379862145835,14.320488439973676,14.070909562166833,10.897060473653127,10.566790162572275,../models/experiments/all_but_loss_params_config/20240510121143
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510145838/model,../../../models/experiments/all_but_loss_params_config/20240510145838/results,4,14.509276870124872,14.19583220291139,12.409554499533105,11.402837862814632,7.507355596186227,5.151671395301808,11.475395655281401,10.25011382034261,../models/experiments/all_but_loss_params_config/20240510145838
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,['current'],../../../models/experiments/all_but_loss_params_config/20240510142321/model,../../../models/experiments/all_but_loss_params_config/20240510142321/results,1,23.38610525761642,22.35347266006471,29.044312929637194,25.768738053844856,26.18169297803454,24.697191475629815,26.20403705509605,24.273134063179793,../models/experiments/all_but_loss_params_config/20240510142321
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,architecture,['current'],../../../models/experiments/all_but_loss_params_config/20240510010946/model,../../../models/experiments/all_but_loss_params_config/20240510010946/results,1,22.38769461140764,19.557693752288824,25.23031971706202,21.359491260897734,23.536297942595002,22.380534600019462,23.718104090354885,21.099239871068672,../models/experiments/all_but_loss_params_config/20240510010946
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510051810/model,../../../models/experiments/all_but_loss_params_config/20240510051810/results,4,3.490715650619755,2.6522761548360188,4.054109540325187,3.364564500008831,30.427076566553513,22.034737973213204,12.65730058583282,9.350526209352685,../models/experiments/all_but_loss_params_config/20240510051810
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510112726/model,../../../models/experiments/all_but_loss_params_config/20240510112726/results,4,7.683387138358355,6.420818222045924,4.334021426041038,3.40723418512656,17.433307681442592,16.37618100523949,9.816905415280662,8.73474447080399,../models/experiments/all_but_loss_params_config/20240510112726
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,residual,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510030531/model,../../../models/experiments/all_but_loss_params_config/20240510030531/results,2,7.909778964346493,6.84026236690554,7.090396430333442,6.324070983712901,17.180966507928165,16.84867129890952,10.727047300869367,10.004334883175988,../models/experiments/all_but_loss_params_config/20240510030531
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510023727/model,../../../models/experiments/all_but_loss_params_config/20240510023727/results,3,10.307994851306779,10.165116657257093,5.21421045148133,4.436142918986686,10.200329122198722,7.4456388509273435,8.574178141662278,7.348966142390374,../models/experiments/all_but_loss_params_config/20240510023727
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510032620/model,../../../models/experiments/all_but_loss_params_config/20240510032620/results,2,10.581201890964286,7.716689645131412,22.91871488521797,22.11352784987418,28.668848191237323,28.57881969094277,20.722921655806527,19.469679061982788,../models/experiments/all_but_loss_params_config/20240510032620
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,architecture,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510072655/model,../../../models/experiments/all_but_loss_params_config/20240510072655/results,2,8.875640858597496,6.73347952016193,14.924797749564322,11.377520450468932,35.89072529424089,31.511532523632056,19.897054634134236,16.540844164754308,../models/experiments/all_but_loss_params_config/20240510072655
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510133829/model,../../../models/experiments/all_but_loss_params_config/20240510133829/results,4,11.534181065085068,11.296295902252208,5.248918834125883,4.582804398690539,2.861537787204842,2.556507668495158,6.548212562138598,6.145202656479301,../models/experiments/all_but_loss_params_config/20240510133829
